snapshot_collected_at_utc,nmId,vendorCode,techSize,barcode,warehouseName,quantity,inWayToClient,inWayFromClient
2026-06-28T15:01:38.602189+00:00,1017464481,Dressgepur,M,2051139387713,Крыловская,0,0,1
2026-06-28T15:01:38.602189+00:00,1017464481,Dressgepur,M,2051139387713,Коледино,0,0,0
2026-06-28T15:01:38.602189+00:00,242732857,Suitgrey,128,2040627006465,Невинномысск,0,0,0
2026-06-28T15:01:38.602189+00:00,540151286,jacket,XS,2046237560540,Екатеринбург - Перспективная 14,0,1,0
2026-06-28T15:01:38.602189+00:00,357265722,Dressbordo,M,2043177808718,Казань,0,2,0
2026-06-28T15:01:38.602189+00:00,357265722,Dressbordo,M,2043177808718,СЦ Архангельск,0,0,1
2026-06-28T15:01:38.602189+00:00,359686661,Dressblack,L,2043193437954,Электросталь,0,0,0
2026-06-28T15:01:38.602189+00:00,357265722,Dressbordo,L,2043177808725,СЦ Архангельск,0,0,1
2026-06-28T15:01:38.602189+00:00,540151286,jacket,M,2046237584898,Самара (Новосемейкино),1,0,0
2026-06-28T15:01:38.602189+00:00,532147674,Maxiblack,S,2046105120999,Остальные склады,0,0,1
2026-06-28T15:01:38.602189+00:00,90726355,blueblack,152,2036686401358,Казань,1,0,0
2026-06-28T15:01:38.602189+00:00,90726355,blueblack,152,2036686401358,Остальные склады,0,1,0
2026-06-28T15:01:38.602189+00:00,90726355,blueblack,146,2036686401341,Казань,1,0,0
2026-06-28T15:01:38.602189+00:00,90726355,blueblack,146,2036686401341,Остальные склады,0,1,0
2026-06-28T15:01:38.602189+00:00,138556432,Ornella,XXXL,2037247885020,Электросталь,1,0,0
2026-06-28T15:01:38.602189+00:00,138556432,Ornella,XXXL,2037247885020,Белая дача,0,0,0
2026-06-28T15:01:38.602189+00:00,148998901,NutaNight,XXXL,2037533148884,Краснодар,2,0,0
2026-06-28T15:01:38.602189+00:00,148998901,NutaNight,XXXL,2037533148884,Коледино,1,0,0
2026-06-28T15:01:38.602189+00:00,148998901,NutaNight,XXXL,2037533148884,Остальные склады,0,0,1
2026-06-28T15:01:38.602189+00:00,181718655,Jeans,L,2038771667366,Тула,1,0,0
2026-06-28T15:01:38.602189+00:00,181718655,Jeans,XL,2038771667373,Остальные склады,0,0,0
2026-06-28T15:01:38.602189+00:00,181718655,Jeans,XL,2038771667373,Тула,1,0,0
2026-06-28T15:01:38.602189+00:00,181718655,Jeans,L,2038771667366,Остальные склады,0,1,0
